date,expiry,T,F,n_strikes,sabr_alpha,sabr_rho,sabr_nu,sabr_rmse,merton_sigma,merton_lam,merton_muJ,merton_delta,merton_rmse,js_alpha,js_rho,js_nu,js_lam,js_muJ,js_delta,js_rmse
2025-01-31,2025-03-28,0.1533,105839.52,18,0.5323,0.0698,1.5071,0.0043,0.4631,1.0116,-0.1,0.3685,0.007774,0.5323,0.0698,1.5071,0.9998,-0.0576,0.3133,0.004302
2025-01-31,2025-04-25,0.23,102078.81,12,0.5478,0.2529,0.6621,0.00216,0.4573,1.0173,0.1,0.3814,0.003151,0.5478,0.2529,0.6621,0.9997,-0.0689,0.3096,0.002169
2025-01-31,2025-06-27,0.4025,102372.56,8,0.5592,0.1734,0.6379,0.002403,0.4089,0.9982,0.1,0.4668,0.005978,0.5592,0.1734,0.6379,0.9997,-0.0611,0.3122,0.00241
2025-02-01,2025-02-14,0.0356,102308.41,24,0.4543,-0.1111,3.5165,0.008043,,,,,,0.4543,-0.1111,3.5165,0.9999,-0.0563,0.3137,0.008045
2025-02-01,2025-02-21,0.0548,102403.72,23,0.477,-0.0236,2.3043,0.004402,,,,,,0.477,-0.0236,2.3043,0.9998,-0.0608,0.3122,0.004406
2025-02-01,2025-02-28,0.0739,102296.92,19,0.5018,0.4545,0.8081,0.002882,,,,,,0.5018,0.4545,0.8081,0.9998,-0.0613,0.3121,0.002888
2025-02-01,2025-03-28,0.1506,100591.86,16,0.5211,0.0003,1.4477,0.002192,,,,,,0.5211,0.0003,1.4477,0.9997,-0.0635,0.3114,0.002196
2025-02-01,2025-04-25,0.2272,101937.69,7,0.5401,0.2138,0.6374,0.001328,,,,,,0.5401,0.2138,0.6374,0.9997,-0.0681,0.3099,0.001347
2025-02-01,2025-06-27,0.3997,100509.87,7,0.5538,0.0912,0.6201,0.004668,,,,,,0.5538,0.0912,0.6201,0.9997,-0.0587,0.3131,0.004671
2025-02-02,2025-02-14,0.0329,96586.16,23,0.5502,-0.3191,3.4995,0.016782,,,,,,0.5502,-0.3191,3.4995,0.9998,-0.06,0.3125,0.016783
2025-02-02,2025-02-21,0.052,99364.65,22,0.5403,-0.2112,2.1188,0.013071,,,,,,0.5403,-0.2112,2.1188,0.9998,-0.0608,0.3122,0.013073
2025-02-02,2025-02-28,0.0712,97667.35,22,0.5431,0.2474,0.6833,0.012713,,,,,,0.5431,0.2474,0.6833,1.0001,-0.0562,0.314,0.012714
2025-02-02,2025-03-28,0.1478,98395.7,21,0.5445,-0.0209,1.2634,0.008791,,,,,,0.5445,-0.0209,1.2634,0.9999,-0.0553,0.314,0.008792
2025-02-02,2025-04-25,0.2245,96450.73,13,0.5649,0.03,0.4844,0.003232,,,,,,0.5649,0.03,0.4844,0.9997,-0.0688,0.3097,0.003239
2025-02-02,2025-06-27,0.397,99531.91,11,0.5593,0.0856,0.7976,0.008451,,,,,,0.5593,0.0856,0.7976,0.9997,-0.0615,0.312,0.008454
2025-02-03,2025-02-14,0.0301,94059.62,29,0.5889,-0.2545,2.9683,0.015283,,,,,,0.5889,-0.2545,2.9683,0.9999,-0.0568,0.3135,0.015283
2025-02-03,2025-02-21,0.0493,97061.87,30,0.5652,0.3583,0.7554,0.013341,,,,,,0.5652,0.3583,0.7554,0.9999,-0.0555,0.3139,0.013342
2025-02-03,2025-02-28,0.0684,96606.56,25,0.5454,-0.1396,2.421,0.011368,,,,,,0.5454,-0.1396,2.421,1.0,-0.0512,0.3154,0.011368
2025-02-03,2025-03-28,0.1451,101232.03,21,0.5596,0.0939,1.1901,0.005926,,,,,,0.5596,0.0939,1.1901,1.0005,-0.0576,0.3138,0.005927
2025-02-03,2025-04-25,0.2218,92314.75,18,0.5613,0.2102,0.6477,0.004881,,,,,,0.5613,0.2102,0.6477,0.9997,-0.0666,0.3104,0.004887
2025-02-03,2025-06-27,0.3943,93641.42,12,0.5617,-0.005,0.9519,0.005282,,,,,,0.5617,-0.005,0.9519,0.9997,-0.0626,0.3116,0.005286
2025-02-04,2025-02-14,0.0274,99002.54,26,0.5326,0.055,2.4432,0.009667,,,,,,0.5326,0.055,2.4432,0.9998,-0.0613,0.312,0.009668
2025-02-04,2025-02-21,0.0465,100331.07,25,0.5323,0.0817,1.9057,0.011038,,,,,,0.5323,0.0817,1.9057,0.9998,-0.0611,0.3121,0.011039
2025-02-04,2025-02-28,0.0657,101497.52,22,0.5267,0.1078,1.8454,0.007001,,,,,,0.5267,0.1078,1.8454,0.9999,-0.0591,0.3128,0.007003
2025-02-04,2025-03-28,0.1424,97883.68,19,0.5397,-0.0008,1.2776,0.005748,,,,,,0.5397,-0.0008,1.2776,0.9998,-0.0619,0.3119,0.00575
2025-02-04,2025-04-25,0.219,96756.52,16,0.5496,0.3024,0.7022,0.006816,,,,,,0.5496,0.3024,0.7022,0.9997,-0.0686,0.3097,0.006819
2025-02-04,2025-06-27,0.3915,96372.71,8,0.5626,0.1423,0.5919,0.001871,,,,,,0.5626,0.1423,0.5919,0.9997,-0.0692,0.3095,0.001877
2025-02-05,2025-02-14,0.0246,96886.42,25,0.4951,-0.1651,3.6397,0.008552,,,,,,0.4951,-0.1651,3.6397,0.9997,-0.07,0.3093,0.00855
2025-02-05,2025-02-21,0.0438,97165.5,25,0.4954,0.5781,0.9124,0.009892,,,,,,0.4954,0.5781,0.9124,0.9998,-0.0609,0.3122,0.009894
2025-02-05,2025-02-28,0.063,97017.79,21,0.504,-0.1012,2.2676,0.003121,,,,,,0.504,-0.1012,2.2676,0.9998,-0.0598,0.3126,0.003126
2025-02-05,2025-03-28,0.1396,96568.69,15,0.5222,-0.0761,1.637,0.005342,,,,,,0.5222,-0.0761,1.637,0.9998,-0.0574,0.3133,0.005345
2025-02-05,2025-04-25,0.2163,96849.77,13,0.5312,0.3014,0.7013,0.002328,,,,,,0.5312,0.3014,0.7013,0.9992,-0.0687,0.3094,0.002337
2025-02-05,2025-06-27,0.3888,97335.97,8,0.5563,0.0908,0.5878,0.001536,,,,,,0.5563,0.0908,0.5878,0.9997,-0.0666,0.3104,0.001547
2025-02-06,2025-02-14,0.0219,96255.56,27,0.4813,-0.1994,3.8945,0.007216,,,,,,0.4813,-0.1994,3.8945,0.9997,-0.0705,0.3091,0.007213
2025-02-06,2025-02-21,0.0411,97116.25,25,0.4897,-0.1749,2.9915,0.005608,,,,,,0.4897,-0.1749,2.9915,0.9997,-0.0647,0.311,0.005608
2025-02-06,2025-02-28,0.0602,97454.72,19,0.501,-0.0221,1.9765,0.003066,,,,,,0.501,-0.0221,1.9765,0.9998,-0.0632,0.3115,0.003069
2025-02-06,2025-03-28,0.1369,96596.11,17,0.5298,-0.0696,1.4141,0.00334,,,,,,0.5298,-0.0696,1.4141,0.9997,-0.0635,0.3114,0.003343
2025-02-06,2025-04-25,0.2136,95787.84,13,0.5443,0.2064,0.6321,0.003375,,,,,,0.5443,0.2064,0.6321,0.9997,-0.0679,0.3099,0.003383
2025-02-06,2025-06-27,0.386,96711.58,7,0.5552,0.006,0.9356,0.001061,,,,,,0.5552,0.006,0.9356,0.9997,-0.068,0.3099,0.001081
2025-02-07,2025-02-14,0.0192,95805.56,25,0.4614,-0.3258,4.9626,0.012676,0.4537,0.64,0.1,0.1766,0.011108,0.4614,-0.3258,4.9626,1.0,-0.0522,0.3151,0.012676
2025-02-07,2025-02-21,0.0383,97127.76,25,0.4716,-0.1971,3.0724,0.007836,0.4506,1.0013,0.1,0.213,0.019027,0.4716,-0.1971,3.0724,0.9999,-0.0582,0.3131,0.007838
2025-02-07,2025-02-28,0.0575,98921.22,21,0.4843,-0.1241,2.5041,0.00471,0.462,1.0031,-0.1,0.2436,0.007209,0.4843,-0.1241,2.5041,0.9997,-0.0628,0.3116,0.004712
2025-02-07,2025-03-28,0.1342,95732.06,20,0.5191,-0.1122,1.6097,0.004911,0.4856,0.0766,-0.1001,2.0,0.010579,0.5191,-0.1122,1.6097,0.9999,-0.057,0.3134,0.004914
2025-02-07,2025-04-25,0.2108,95879.6,17,0.5346,0.3016,0.7015,0.005211,0.4308,1.017,-0.1,0.4099,0.00336,0.5346,0.3016,0.7015,0.9997,-0.0662,0.3105,0.005217
2025-02-07,2025-06-27,0.3833,97368.29,10,0.5532,0.036,0.8883,0.002091,0.4485,1.0152,0.1,0.3953,0.003448,0.5532,0.036,0.8883,0.9997,-0.0667,0.3103,0.0021
2025-02-08,2025-02-21,0.0356,95967.02,24,0.4669,-0.3359,4.0727,0.008411,,,,,,0.4669,-0.3359,4.0727,1.0,-0.0569,0.3135,0.008413
2025-02-08,2025-02-28,0.0548,96153.46,24,0.4753,-0.1287,2.4778,0.004145,,,,,,0.4753,-0.1287,2.4778,0.9997,-0.0645,0.311,0.004147
2025-02-08,2025-03-28,0.1314,96287.77,15,0.5144,-0.0934,1.5211,0.002154,,,,,,0.5144,-0.0934,1.5211,0.9997,-0.0629,0.3115,0.00216
2025-02-08,2025-04-25,0.2081,96571.0,10,0.5373,0.1678,0.6051,0.002857,,,,,,0.5373,0.1678,0.6051,0.9996,-0.0678,0.31,0.002868
2025-02-09,2025-02-21,0.0329,95775.93,24,0.4663,0.6551,0.9947,0.015294,,,,,,0.4663,0.6551,0.9947,1.0001,-0.0668,0.3105,0.015296
2025-02-09,2025-02-28,0.052,96273.48,23,0.4793,-0.1997,2.8529,0.007131,,,,,,0.4793,-0.1997,2.8529,0.9998,-0.0629,0.3115,0.007133
2025-02-09,2025-03-28,0.1287,96660.23,16,0.5214,-0.0711,1.2677,0.002567,,,,,,0.5214,-0.0711,1.2677,0.9997,-0.0636,0.3113,0.002572
2025-02-09,2025-04-25,0.2053,95028.89,11,0.5407,0.0799,0.5303,0.002297,,,,,,0.5407,0.0799,0.5303,0.9997,-0.063,0.3115,0.002301
2025-02-10,2025-02-21,0.0301,97493.48,25,0.4487,0.0305,2.9411,0.008822,,,,,,0.4487,0.0305,2.9411,0.9998,-0.0651,0.3108,0.008822
2025-02-10,2025-02-28,0.0493,95579.94,25,0.4742,-0.2469,2.9275,0.008607,,,,,,0.4742,-0.2469,2.9275,0.9998,-0.0623,0.3117,0.008608
2025-02-10,2025-03-28,0.1259,97447.84,16,0.5155,-0.068,1.4616,0.003284,,,,,,0.5155,-0.068,1.4616,0.9997,-0.064,0.3112,0.003289
2025-02-10,2025-04-25,0.2026,97562.12,12,0.5374,0.1372,0.5845,0.002012,,,,,,0.5374,0.1372,0.5845,0.9997,-0.0686,0.3097,0.002024
2025-02-10,2025-06-27,0.3751,97378.86,6,0.545,0.2303,0.6509,0.002748,,,,,,0.545,0.2303,0.6509,0.9996,-0.0695,0.3094,0.002753
2025-02-11,2025-02-21,0.0274,98061.2,26,0.4499,-0.0585,3.4774,0.011711,,,,,,0.4499,-0.0585,3.4774,0.9997,-0.0687,0.3097,0.011708
2025-02-11,2025-02-28,0.0465,95257.04,23,0.4635,0.687,1.0188,0.010707,,,,,,0.4635,0.687,1.0188,0.9998,-0.0619,0.3119,0.010708
2025-02-11,2025-03-28,0.1232,95307.86,20,0.516,-0.0984,1.7013,0.00458,,,,,,0.516,-0.0984,1.7013,0.9998,-0.058,0.3132,0.004584
2025-02-11,2025-04-25,0.1999,95101.32,14,0.5329,0.2342,0.6511,0.003471,,,,,,0.5329,0.2342,0.6511,0.9996,-0.068,0.3099,0.003479
2025-02-11,2025-06-27,0.3723,95337.08,7,0.5519,0.1297,0.5981,0.003857,,,,,,0.5519,0.1297,0.5981,0.9997,-0.0648,0.3109,0.003862
2025-02-12,2025-02-21,0.0246,96136.8,23,0.4494,-0.1187,3.8155,0.014027,,,,,,0.4494,-0.1187,3.8155,0.9998,-0.0659,0.3106,0.014026
2025-02-12,2025-02-28,0.0438,97211.41,23,0.4661,-0.121,3.0924,0.008499,,,,,,0.4661,-0.121,3.0924,0.9997,-0.0631,0.3115,0.0085
2025-02-12,2025-03-28,0.1205,95808.16,21,0.514,-0.0924,1.673,0.006743,,,,,,0.514,-0.0924,1.673,0.9999,-0.0559,0.3138,0.006745
2025-02-12,2025-04-25,0.1971,96999.78,14,0.5371,0.2463,0.6614,0.005296,,,,,,0.5371,0.2463,0.6614,0.9994,-0.0689,0.3098,0.005301
2025-02-12,2025-06-27,0.3696,96469.76,8,0.553,0.1581,0.6296,0.002647,,,,,,0.553,0.1581,0.6296,0.9997,-0.0636,0.3113,0.002654
2025-02-13,2025-02-21,0.0219,95993.49,26,0.4353,-0.0707,3.7245,0.012934,,,,,,0.4353,-0.0707,3.7245,0.9999,-0.0564,0.3137,0.012935
2025-02-13,2025-02-28,0.0411,95876.15,22,0.463,-0.2698,3.7357,0.009546,,,,,,0.463,-0.2698,3.7357,1.0,-0.0522,0.315,0.009546
2025-02-13,2025-03-07,0.0602,95875.13,11,0.4771,-0.1706,2.5848,0.003203,,,,,,0.4771,-0.1706,2.5848,0.9998,-0.0624,0.3117,0.003208
2025-02-13,2025-03-28,0.1177,96259.82,16,0.5118,0.0295,1.249,0.00276,,,,,,0.5118,0.0295,1.249,0.9997,-0.065,0.3109,0.002762
2025-02-13,2025-04-25,0.1944,96318.87,14,0.5227,-0.0548,1.2587,0.001743,,,,,,0.5227,-0.0548,1.2587,0.9997,-0.0624,0.3117,0.001751
2025-02-14,2025-02-21,0.0192,98452.43,25,0.406,-0.0016,3.9734,0.007632,0.3213,19.8705,-0.0999,0.0674,0.007269,0.406,-0.0016,3.9734,1.0001,-0.0533,0.3147,0.007633
2025-02-14,2025-02-28,0.0383,97918.85,24,0.4336,-0.0339,3.0683,0.008427,0.4216,1.0037,0.1,0.2259,0.008093,0.4336,-0.0339,3.0683,0.9997,-0.0676,0.31,0.008424
2025-02-14,2025-03-07,0.0575,96872.61,16,0.4624,0.6947,0.8303,0.006589,0.4393,1.005,0.1,0.2321,0.006076,0.4624,0.6947,0.8303,0.9997,-0.0618,0.3119,0.006591
2025-02-14,2025-03-28,0.115,96905.29,19,0.5151,0.2712,0.6991,0.005282,0.4541,1.0092,-0.1,0.308,0.005707,0.5151,0.2712,0.6991,0.9998,-0.0565,0.3136,0.005284
2025-02-14,2025-04-25,0.1916,97938.46,17,0.5228,0.025,1.2642,0.004322,0.4412,1.0033,0.1,0.3758,0.0047,0.5228,0.025,1.2642,0.9997,-0.0626,0.3117,0.004324
2025-02-14,2025-06-27,0.3641,96646.32,10,0.5448,0.0819,0.9609,0.001657,0.4546,1.0153,-0.1,0.3785,0.00687,0.5448,0.0819,0.9609,0.9997,-0.0669,0.3103,0.00167
2025-02-15,2025-02-28,0.0356,97646.36,23,0.427,-0.0208,2.9426,0.006157,,,,,,0.427,-0.0208,2.9426,0.9997,-0.0658,0.3106,0.006156
2025-02-15,2025-03-07,0.0548,97551.75,15,0.4503,0.0115,2.2579,0.003782,,,,,,0.4503,0.0115,2.2579,0.9998,-0.0629,0.3115,0.003785
2025-02-15,2025-03-28,0.1123,97849.84,15,0.5099,0.4086,0.7785,0.003125,,,,,,0.5099,0.4086,0.7785,0.9998,-0.0609,0.3122,0.00313
2025-02-15,2025-04-25,0.1889,97652.95,14,0.5234,-0.0246,1.3175,0.002216,,,,,,0.5234,-0.0246,1.3175,0.9997,-0.0627,0.3116,0.002223
2025-02-16,2025-02-28,0.0329,97072.92,22,0.4424,-0.2835,4.1678,0.013244,,,,,,0.4424,-0.2835,4.1678,1.0,-0.0502,0.3157,0.013244
2025-02-16,2025-03-07,0.052,96886.86,13,0.4527,0.7278,0.8878,0.00427,,,,,,0.4527,0.7278,0.8878,0.9998,-0.0625,0.3117,0.004272
2025-02-16,2025-03-28,0.1095,97544.2,13,0.5049,-0.0217,1.7001,0.005267,,,,,,0.5049,-0.0217,1.7001,0.9999,-0.0554,0.314,0.005269
2025-02-16,2025-04-25,0.1862,97222.23,8,0.5271,-0.0076,1.1818,0.001762,,,,,,0.5271,-0.0076,1.1818,0.9997,-0.0632,0.3114,0.00177
2025-02-17,2025-02-28,0.0301,96191.66,25,0.4332,-0.1971,4.3779,0.011645,,,,,,0.4332,-0.1971,4.3779,1.0,-0.05,0.3157,0.011645
2025-02-17,2025-03-07,0.0493,96051.68,15,0.4532,-0.0173,2.4446,0.002169,,,,,,0.4532,-0.0173,2.4446,0.9998,-0.0626,0.3117,0.002174
2025-02-17,2025-03-28,0.1068,95761.06,17,0.5021,0.1108,1.3292,0.00234,,,,,,0.5021,0.1108,1.3292,0.9997,-0.0636,0.3113,0.002345
2025-02-17,2025-04-25,0.1834,96118.91,15,0.5245,0.0025,1.2321,0.003163,,,,,,0.5245,0.0025,1.2321,0.9998,-0.0615,0.312,0.003168
2025-02-17,2025-06-27,0.3559,95339.6,9,0.5476,0.1324,0.6047,0.00348,,,,,,0.5476,0.1324,0.6047,0.9998,-0.0614,0.312,0.003486
2025-02-18,2025-02-28,0.0274,94760.07,25,0.4367,-0.1395,4.1691,0.011153,,,,,,0.4367,-0.1395,4.1691,0.9997,-0.0677,0.31,0.011151
2025-02-18,2025-03-07,0.0465,94312.1,17,0.4507,-0.1467,3.1298,0.004939,,,,,,0.4507,-0.1467,3.1298,0.9997,-0.0654,0.3107,0.004939
2025-02-18,2025-03-28,0.104,95003.15,19,0.5019,-0.0057,1.6652,0.005057,,,,,,0.5019,-0.0057,1.6652,0.9998,-0.061,0.3121,0.00506
2025-02-18,2025-04-25,0.1807,94921.78,16,0.5274,0.2708,0.6819,0.00284,,,,,,0.5274,0.2708,0.6819,0.9997,-0.0626,0.3116,0.002844
2025-02-18,2025-06-27,0.3532,94343.39,10,0.5494,-0.0016,0.8146,0.004756,,,,,,0.5494,-0.0016,0.8146,0.9997,-0.067,0.3102,0.00476
2025-02-19,2025-02-28,0.0246,96404.1,25,0.3998,-0.0597,4.6792,0.009832,,,,,,0.3998,-0.0597,4.6792,0.9998,-0.0765,0.3072,0.009811
2025-02-19,2025-03-07,0.0438,95505.44,17,0.486,-0.5285,5.0,0.043094,,,,,,0.486,-0.5285,5.0,1.0002,-0.0499,0.3158,0.043094
2025-02-19,2025-03-28,0.1013,96349.92,18,0.4741,-0.0725,2.0171,0.008643,,,,,,0.4741,-0.0725,2.0171,0.9998,-0.0593,0.3127,0.008645
2025-02-19,2025-04-25,0.178,96301.98,15,0.5024,-0.1131,1.7168,0.003299,,,,,,0.5024,-0.1131,1.7168,0.9997,-0.0639,0.3112,0.003302
2025-02-19,2025-06-27,0.3504,96542.96,9,0.5502,0.1106,0.5945,0.00236,,,,,,0.5502,0.1106,0.5945,0.9998,-0.0636,0.3114,0.002369
2025-02-20,2025-02-28,0.0219,97023.11,29,0.3967,-0.149,4.9296,0.013166,,,,,,0.3967,-0.149,4.9296,1.0,-0.0504,0.3156,0.013166
2025-02-20,2025-03-07,0.0411,97754.03,19,0.4192,-0.0413,3.2834,0.007469,,,,,,0.4192,-0.0413,3.2834,0.9997,-0.0672,0.3102,0.007467
2025-02-20,2025-03-14,0.0602,97530.41,15,0.4508,-0.2047,2.9345,0.003724,,,,,,0.4508,-0.2047,2.9345,0.9999,-0.0558,0.3138,0.003726
2025-02-20,2025-03-28,0.0986,97139.38,18,0.4741,-0.0259,1.9361,0.009814,,,,,,0.4741,-0.0259,1.9361,1.0,-0.0525,0.3149,0.009814
2025-02-20,2025-04-25,0.1752,97489.54,17,0.5092,0.3396,0.7327,0.003636,,,,,,0.5092,0.3396,0.7327,0.9998,-0.0624,0.3117,0.003639
2025-02-20,2025-06-27,0.3477,97473.34,7,0.541,0.1717,0.6365,0.002382,,,,,,0.541,0.1717,0.6365,0.9998,-0.0625,0.3117,0.002392
2025-02-21,2025-02-28,0.0192,99266.1,27,0.3748,0.0947,5.0,0.014939,0.3241,6.2212,-0.1,0.1148,0.014067,0.3748,0.0947,5.0,0.9999,-0.0498,0.3158,0.014939
2025-02-21,2025-03-07,0.0383,95209.51,19,0.4121,-0.2468,3.4326,0.010464,0.4054,0.5956,0.1,0.2023,0.011585,0.4121,-0.2468,3.4326,0.9997,-0.067,0.3102,0.010461
2025-02-21,2025-03-14,0.0575,94947.13,18,0.4355,-0.138,2.2659,0.004537,0.4159,1.0022,-0.1,0.1866,0.005844,0.4355,-0.138,2.2659,0.9998,-0.0616,0.312,0.004541
2025-02-21,2025-03-28,0.0958,97632.51,17,0.4604,-0.0122,1.8887,0.006244,0.4154,1.0087,-0.1,0.2984,0.006859,0.4604,-0.0122,1.8887,0.9999,-0.0573,0.3134,0.006246
2025-02-21,2025-04-25,0.1725,95491.69,17,0.4989,0.2902,0.699,0.003812,0.4294,1.0088,-0.1,0.3288,0.003725,0.4989,0.2902,0.699,0.9997,-0.063,0.3115,0.003815
2025-02-21,2025-06-27,0.345,95165.35,9,0.5326,0.0327,0.9269,0.00138,0.4315,1.0154,0.1,0.3855,0.002909,0.5326,0.0327,0.9269,0.9997,-0.0693,0.3095,0.001391
2025-02-22,2025-03-07,0.0356,96721.71,16,0.4096,-0.1196,3.4057,0.004246,,,,,,0.4096,-0.1196,3.4057,0.9998,-0.0622,0.3118,0.004249
2025-02-22,2025-03-14,0.0548,96536.17,15,0.4303,-0.0613,2.427,0.002187,,,,,,0.4303,-0.0613,2.427,0.9998,-0.0626,0.3116,0.002194
2025-02-22,2025-03-28,0.0931,96544.07,18,0.462,0.1841,1.4816,0.003085,,,,,,0.462,0.1841,1.4816,0.9997,-0.069,0.3096,0.003078
2025-02-22,2025-04-25,0.1697,96611.15,16,0.4965,0.019,1.4797,0.004521,,,,,,0.4965,0.019,1.4797,0.9998,-0.0618,0.3119,0.004524
2025-02-23,2025-03-07,0.0329,95817.78,15,0.4127,-0.1309,3.5917,0.004663,,,,,,0.4127,-0.1309,3.5917,0.9998,-0.0603,0.3124,0.004667
2025-02-23,2025-03-14,0.052,95656.12,13,0.4278,-0.1065,2.6076,0.004701,,,,,,0.4278,-0.1065,2.6076,0.9997,-0.0639,0.3112,0.004703
2025-02-23,2025-03-28,0.0903,96336.04,17,0.4441,-0.0114,2.1986,0.006111,,,,,,0.4441,-0.0114,2.1986,1.0,-0.0516,0.3152,0.006111
2025-02-23,2025-04-25,0.167,95363.86,10,0.4963,0.4065,0.7852,0.004213,,,,,,0.4963,0.4065,0.7852,0.9997,-0.0632,0.3114,0.004215
2025-02-24,2025-03-07,0.0301,95283.64,19,0.3989,-0.1009,3.8262,0.004185,,,,,,0.3989,-0.1009,3.8262,0.9997,-0.0671,0.3102,0.004181
2025-02-24,2025-03-14,0.0493,93076.24,18,0.4146,-0.126,2.664,0.00349,,,,,,0.4146,-0.126,2.664,0.9998,-0.0619,0.3118,0.003493
2025-02-24,2025-03-28,0.0876,93363.1,19,0.4376,-0.0588,2.0095,0.005963,,,,,,0.4376,-0.0588,2.0095,0.9997,-0.0654,0.3107,0.005964
2025-02-24,2025-04-25,0.1643,93106.92,19,0.4717,0.4759,0.5366,0.004884,,,,,,0.4717,0.4759,0.5366,0.9997,-0.0611,0.3121,0.004887
2025-02-24,2025-06-27,0.3368,94202.6,8,0.5033,0.0555,1.2021,0.003987,,,,,,0.5033,0.0555,1.2021,0.9997,-0.068,0.3099,0.003993
2025-02-25,2025-03-07,0.0274,86913.16,25,0.467,-0.2858,4.3041,0.010847,,,,,,0.467,-0.2858,4.3041,0.9997,-0.0693,0.3095,0.010847
2025-02-25,2025-03-14,0.0465,87665.15,29,0.4507,-0.164,3.0971,0.014941,,,,,,0.4507,-0.164,3.0971,1.0,-0.0547,0.3142,0.014942
2025-02-25,2025-03-28,0.0849,88320.41,25,0.4605,-0.073,2.1332,0.010604,,,,,,0.4605,-0.073,2.1332,1.0,-0.0502,0.3157,0.010604
2025-02-25,2025-04-25,0.1615,86798.06,24,0.4771,-0.0601,1.3935,0.008215,,,,,,0.4771,-0.0601,1.3935,0.9999,-0.0572,0.3134,0.008217
2025-02-25,2025-06-27,0.334,86496.86,11,0.5177,0.0239,0.8307,0.003681,,,,,,0.5177,0.0239,0.8307,0.9997,-0.0696,0.3094,0.003684
2025-02-26,2025-03-07,0.0246,89035.14,29,0.4603,-0.0782,5.0,0.026423,,,,,,0.4603,-0.0782,5.0,1.0,-0.0509,0.3154,0.026423
2025-02-26,2025-03-14,0.0438,86756.9,30,0.4548,-0.1968,3.6849,0.020078,,,,,,0.4548,-0.1968,3.6849,0.9998,-0.0573,0.3134,0.020079
2025-02-26,2025-03-28,0.0821,83716.96,25,0.4601,-0.1472,2.3607,0.013051,,,,,,0.4601,-0.1472,2.3607,0.9999,-0.0561,0.3138,0.013051
2025-02-26,2025-04-25,0.1588,84934.88,19,0.4879,0.999,0.0727,0.013402,,,,,,0.4879,0.999,0.0727,0.9885,-0.0589,0.3215,0.013407
2025-02-26,2025-06-27,0.3313,83229.1,12,0.5026,0.0292,0.9849,0.003642,,,,,,0.5026,0.0292,0.9849,0.9997,-0.0684,0.3098,0.003647
2025-02-27,2025-03-07,0.0219,83166.42,27,0.4985,-0.2324,5.0,0.018226,,,,,,0.4985,-0.2324,5.0,0.9996,-0.076,0.3074,0.018221
2025-02-27,2025-03-14,0.0411,85748.86,30,0.4612,-0.1428,3.8708,0.010934,,,,,,0.4612,-0.1428,3.8708,0.9997,-0.0661,0.3105,0.010934
2025-02-27,2025-03-21,0.0602,83592.75,16,0.4669,-0.2252,2.9812,0.008132,,,,,,0.4669,-0.2252,2.9812,0.9998,-0.0616,0.312,0.008134
2025-02-27,2025-03-28,0.0794,83995.64,22,0.4607,-0.1015,2.5222,0.007193,,,,,,0.4607,-0.1015,2.5222,0.9997,-0.0665,0.3104,0.007192
2025-02-27,2025-04-25,0.1561,83799.44,19,0.4676,-0.0294,1.5674,0.004845,,,,,,0.4676,-0.0294,1.5674,0.9996,-0.0638,0.3112,0.004847
2025-02-27,2025-05-30,0.2519,84756.71,9,0.4933,0.3017,0.701,0.005363,,,,,,0.4933,0.3017,0.701,0.9997,-0.0684,0.3098,0.005368
2025-02-27,2025-06-27,0.3285,84634.41,7,0.5175,0.2334,0.6542,0.001764,,,,,,0.5175,0.2334,0.6542,0.9996,-0.069,0.3096,0.001774
2025-02-28,2025-03-07,0.0192,84189.45,30,0.566,-0.0964,5.0,0.025919,0.4553,15.7229,0.0999,0.1101,0.026906,0.566,-0.0964,5.0,1.0002,-0.0514,0.3154,0.025919
2025-02-28,2025-03-14,0.0383,83730.56,33,0.5306,-0.1536,3.2561,0.017221,0.3768,20.0,-0.0993,0.0962,0.022632,0.5306,-0.1536,3.2561,1.0,-0.0532,0.3147,0.017222
2025-02-28,2025-03-21,0.0575,79295.57,21,0.532,-0.3196,2.663,0.013109,0.4926,1.0004,-0.1,0.2316,0.031466,0.532,-0.3196,2.663,0.9998,-0.0613,0.3121,0.01311
2025-02-28,2025-03-28,0.0767,79338.96,24,0.5224,-0.265,2.5046,0.013892,0.3777,9.0842,-0.1012,0.1352,0.037646,0.5224,-0.265,2.5046,0.9999,-0.0533,0.3147,0.013892
2025-02-28,2025-04-25,0.1533,79301.78,22,0.5059,-0.1725,1.511,0.007129,0.4691,1.0031,-0.1,0.244,0.010164,0.5059,-0.1725,1.511,0.9997,-0.0634,0.3114,0.007131
2025-02-28,2025-05-30,0.2491,84516.97,17,0.5023,0.009,1.2103,0.00437,0.4136,1.0125,-0.1,0.3717,0.004326,0.5023,0.009,1.2103,0.9998,-0.0618,0.3119,0.004373
2025-02-28,2025-06-27,0.3258,80470.3,9,0.5255,0.0227,0.7823,0.0043,0.4456,1.0125,0.1,0.3314,0.004603,0.5255,0.0227,0.7823,0.9997,-0.0676,0.3101,0.004305
2025-03-01,2025-03-14,0.0356,84511.2,29,0.4689,-0.2051,3.9854,0.008324,,,,,,0.4689,-0.2051,3.9854,0.9996,-0.0814,0.3057,0.008295
2025-03-01,2025-03-21,0.0548,85317.49,16,0.4726,-0.1958,3.3012,0.005641,,,,,,0.4726,-0.1958,3.3012,0.9997,-0.0643,0.3111,0.005643
